标题,价格,面积,区域,链接
整租·永清新村 2室1厅 南,3800 元/月,61.07㎡,宝山-淞宝-永清新村,https://sh.lianjia.com/zufang/SH1905928810398744576.html
整租·绿洲江南园 5室2厅 南,28000 元/月,332.79㎡,青浦-朱家角-绿洲江南园,https://sh.lianjia.com/zufang/SH1905929439284297728.html
整租·黄兴绿园 2室2厅 南,8000 元/月,96.95㎡,杨浦-黄兴公园-黄兴绿园,https://sh.lianjia.com/zufang/SH1905907943291748352.html
整租·襄阳南路277弄 1室0厅 南,6000 元/月,35.30㎡,徐汇-建国西路-襄阳南路277弄,https://sh.lianjia.com/zufang/SH1905880955248181248.html
整租·七宝老街 2室1厅 南,6690 元/月,闵行-七宝-七宝老街,精选,https://sh.lianjia.com/zufang/SH1808475597769277440.html
整租·金地佘山天境(公寓) 4室2厅 复式 南/北,23000 元/月,145.28㎡,青浦-赵巷-金地佘山天境(公寓),https://sh.lianjia.com/zufang/SH1905879810035417088.html
整租·田林五六七村 1室1厅 南,5460 元/月,39.85㎡,徐汇-田林-田林五六七村,https://sh.lianjia.com/zufang/SH1807445475394060288.html
整租·云湖壹号 3室2厅 南,2200 元/月,87.00㎡,金山-金山新城-云湖壹号,https://sh.lianjia.com/zufang/SH1905880806803374080.html
整租·香山公寓 1室1厅 西/西北,6250 元/月,48.00㎡,黄浦-淮海中路-香山公寓,https://sh.lianjia.com/zufang/SH1905929762707079168.html
整租·金象大厦 1室1厅 南,4930 元/月,47.44㎡,虹口-四川北路-金象大厦,https://sh.lianjia.com/zufang/SH1807429085811441664.html
整租·金桥酒店公寓 2室1厅 西北,5500 元/月,67.00㎡,浦东-碧云-金桥酒店公寓,https://sh.lianjia.com/zufang/SH1906368430659862528.html
整租·康乐小区(徐汇) 1室1厅 南,4890 元/月,39.49㎡,徐汇-康健-康乐小区(徐汇),https://sh.lianjia.com/zufang/SH1807809386844782592.html
整租·三湘四季花城 2室1厅 南,5730 元/月,101.03㎡,松江-松江大学城-三湘四季花城,https://sh.lianjia.com/zufang/SH1808199021051772928.html
整租·梅岭苑 2室1厅 南,5200 元/月,51.32㎡,普陀-曹杨-梅岭苑,https://sh.lianjia.com/zufang/SH1906342156830769152.html
整租·金枫公寓 5室2厅 复式 南,8500 元/月,190.65㎡,浦东-唐镇-金枫公寓,https://sh.lianjia.com/zufang/SH1905966728442019840.html
整租·国和一村 1室1厅 南,4490 元/月,40.48㎡,杨浦-中原-国和一村,https://sh.lianjia.com/zufang/SH1808346274194259968.html
整租·保集澜湾(公寓) 3室2厅 南,8600 元/月,142.00㎡,浦东-唐镇-保集澜湾(公寓),https://sh.lianjia.com/zufang/SH1905973353588457472.html
整租·悦达南郊华都 2室1厅 南,1800 元/月,55.76㎡,奉贤-南桥-悦达南郊华都,https://sh.lianjia.com/zufang/SH1905965237270478848.html
整租·天山四村 2室1厅 南,6360 元/月,52.77㎡,长宁-中山公园-天山四村,https://sh.lianjia.com/zufang/SH1808526840474632192.html
整租·航华一村二街坊 2室0厅 南,5700 元/月,58.00㎡,闵行-航华-航华一村二街坊,https://sh.lianjia.com/zufang/SH1906207784379088896.html
整租·爱盛家园 3室2厅 南,4200 元/月,130.00㎡,浦东-惠南-爱盛家园,https://sh.lianjia.com/zufang/SH1906184566037544960.html
整租·东昌新村 2室0厅 南,5000 元/月,40.00㎡,浦东-陆家嘴-东昌新村,https://sh.lianjia.com/zufang/SH1906213581767049216.html
整租·宜浩佳园南区 3室2厅 南,3500 元/月,109.44㎡,浦东-临港新城-宜浩佳园南区,https://sh.lianjia.com/zufang/SH1930518542533263360.html
整租·绿苑小区(虹口) 2室1厅 南,5530 元/月,虹口-凉城-绿苑小区(虹口),精选,https://sh.lianjia.com/zufang/SH1898743753540108288.html
整租·黄山秀庭 1室1厅 南,6630 元/月,静安-闸北公园-黄山秀庭,精选,https://sh.lianjia.com/zufang/SH1898783378954518528.html
整租·通用国际 1室1厅 南,3100 元/月,51.28㎡,嘉定-南翔-通用国际,https://sh.lianjia.com/zufang/SH1930550990503673856.html
整租·莲花新村 3室1厅 南,5000 元/月,76.19㎡,闵行-春申-莲花新村,https://sh.lianjia.com/zufang/SH1930529523749617664.html
整租·龙山新村 1室1厅 南,4690 元/月,徐汇-万体馆-龙山新村,精选,https://sh.lianjia.com/zufang/SH1899089959579549696.html
整租·海上新村 1室1厅 南,4630 元/月,闵行-古美-海上新村,精选,https://sh.lianjia.com/zufang/SH1899608873967288320.html
整租·中粮天悦壹号 3室2厅 南/北,43000 元/月,186.00㎡,静安-苏河湾-中粮天悦壹号,https://sh.lianjia.com/zufang/SH1930530796586663936.html
整租·花溪园 2室1厅 南/北,7000 元/月,66.21㎡,普陀-曹杨-花溪园,https://sh.lianjia.com/zufang/SH1930533225097068544.html
整租·安亭中央公园 2室1厅 南,3990 元/月,嘉定-安亭-安亭中央公园,精选,https://sh.lianjia.com/zufang/SH1900432628838825984.html
整租·南苑七村 2室1厅 南,2500 元/月,69.22㎡,嘉定-嘉定老城-南苑七村,https://sh.lianjia.com/zufang/SH1930544410861240320.html
整租·余姚路493-519号(单) 1室1厅 南,5400 元/月,41.68㎡,静安-曹家渡-余姚路493-519号(单),https://sh.lianjia.com/zufang/SH1930547229962010624.html
整租·长乐路1121弄 2室1厅 南,8000 元/月,59.17㎡,徐汇-衡山路-长乐路1121弄,https://sh.lianjia.com/zufang/SH1930504116597948416.html
整租·上置美兰优湖 1室1厅 南/北,5900 元/月,138.00㎡,宝山-罗店-上置美兰优湖,https://sh.lianjia.com/zufang/SH1930509750831677440.html
整租·明园森林都市涵翠苑 3室2厅 南/北,17000 元/月,148.00㎡,静安-大宁-明园森林都市涵翠苑,https://sh.lianjia.com/zufang/SH1930501776935485440.html
整租·武夷路337弄 1室1厅 南,4730 元/月,长宁-中山公园-武夷路337弄,精选,https://sh.lianjia.com/zufang/SH1900203944508915712.html
整租·赤峰小区 1室1厅 南,4800 元/月,39.68㎡,虹口-曲阳-赤峰小区,https://sh.lianjia.com/zufang/SH1930482000490135552.html
整租·临汾路1564弄 2室1厅 南,4190 元/月,静安-彭浦-临汾路1564弄,精选,https://sh.lianjia.com/zufang/SH1937886585554993152.html
整租·思南路115弄 2室0厅 南,8200 元/月,53.08㎡,黄浦-打浦桥-思南路115弄,https://sh.lianjia.com/zufang/SH1930490164191166464.html
整租·东川花苑 2室1厅 南,4230 元/月,闵行-老闵行-东川花苑,精选,https://sh.lianjia.com/zufang/SH1904881760693387264.html
整租·水岸蓝桥 2室1厅 南,6860 元/月,90.31㎡,宝山-大华-水岸蓝桥,https://sh.lianjia.com/zufang/SH1898794084877729792.html
整租·乌中小区 1室1厅 南,7500 元/月,48.25㎡,徐汇-衡山路-乌中小区,https://sh.lianjia.com/zufang/SH1930475741087006720.html
整租·罗南二村 2室1厅 南,2800 元/月,69.83㎡,宝山-罗店-罗南二村,https://sh.lianjia.com/zufang/SH1930475587474817024.html
整租·新天地河滨花园 3室1厅 南,17690 元/月,136.97㎡,长宁-天山-新天地河滨花园,https://sh.lianjia.com/zufang/SH1899521473203142656.html
整租·万馨佳园 1室1厅 南,4190 元/月,54.00㎡,浦东-川沙-万馨佳园,https://sh.lianjia.com/zufang/SH1900538085054087168.html
整租·珠江悦公馆 3室1厅 南,4500 元/月,96.00㎡,青浦-赵巷-珠江悦公馆,https://sh.lianjia.com/zufang/SH1930596697692438528.html
整租·白洋淀新村 1室1厅 南,4459 元/月,32.21㎡,杨浦-周家嘴路-白洋淀新村,https://sh.lianjia.com/zufang/SH1900607814657638400.html
整租·三航小区 1室1厅 南,5490 元/月,37.01㎡,浦东-梅园-三航小区,https://sh.lianjia.com/zufang/SH1937854460072034304.html
整租·金台三居 1室1厅 南,4800 元/月,54.12㎡,浦东-金杨-金台三居,https://sh.lianjia.com/zufang/SH1930595859993460736.html
整租·新里城和合苑 2室1厅 南,4960 元/月,60.51㎡,浦东-杨思前滩-新里城和合苑,https://sh.lianjia.com/zufang/SH1937874054190989312.html
整租·浦恒馨苑 1室1厅 南,4258 元/月,闵行-浦江-浦恒馨苑,精选,https://sh.lianjia.com/zufang/SH1878088784839442432.html
整租·依云郡(别墅) 4室3厅 南,13000 元/月,193.00㎡,松江-九亭-依云郡(别墅),https://sh.lianjia.com/zufang/SH1901279140942708736.html
整租·上南十二村 2室1厅 南/北,5555 元/月,53.69㎡,浦东-世博-上南十二村,https://sh.lianjia.com/zufang/SH1901266653925081088.html
整租·湖畔尚品 1室1厅 北,2760 元/月,松江-松江新城-湖畔尚品,精选,https://sh.lianjia.com/zufang/SH1878060668226109440.html
整租·市民新村 1室0厅 南,5300 元/月,38.00㎡,黄浦-世博滨江-市民新村,https://sh.lianjia.com/zufang/SH1901876981033598976.html
整租·黑山小区 1室1厅 南,4930 元/月,杨浦-五角场-黑山小区,精选,https://sh.lianjia.com/zufang/SH1878647772127690752.html
整租·东江小区 2室0厅 南,3400 元/月,47.77㎡,闵行-老闵行-东江小区,https://sh.lianjia.com/zufang/SH1901935178176004096.html
整租·兴东佳苑(一期) 3室2厅 南,3600 元/月,131.47㎡,浦东-惠南-兴东佳苑(一期),https://sh.lianjia.com/zufang/SH1901941264379543552.html
整租·王家堂小区 1室1厅 南,6600 元/月,34.65㎡,徐汇-徐家汇-王家堂小区,https://sh.lianjia.com/zufang/SH1901932352553091072.html
整租·德馨苑 9室4厅 南/北,23500 元/月,346.23㎡,浦东-周浦-德馨苑,https://sh.lianjia.com/zufang/SH1901947524080467968.html
整租·长江小区 1室1厅 南,4230 元/月,长宁-中山公园-长江小区,精选,https://sh.lianjia.com/zufang/SH1878666346108026880.html
整租·新城尚景 2室1厅 南,4400 元/月,73.37㎡,宝山-淞南-新城尚景,https://sh.lianjia.com/zufang/SH1901992167228833792.html
整租·城信大厦 2室2厅 南,9800 元/月,105.58㎡,黄浦-蓬莱公园-城信大厦,https://sh.lianjia.com/zufang/SH1901639853733314560.html
整租·绿地时代嘉苑 2室2厅 南,2500 元/月,81.12㎡,青浦-白鹤-绿地时代嘉苑,https://sh.lianjia.com/zufang/SH1901823951353413632.html
整租·统北村 2室1厅 南,5690 元/月,静安-不夜城-统北村,精选,https://sh.lianjia.com/zufang/SH1878773494020308992.html
整租·安西小区 1室1厅 南,4830 元/月,静安-江宁路-安西小区,精选,https://sh.lianjia.com/zufang/SH1878768766586716160.html
整租·天和尚上海(公寓) 2室1厅 南,2900 元/月,74.62㎡,奉贤-奉贤金汇-天和尚上海(公寓),https://sh.lianjia.com/zufang/SH1901576402885410816.html
整租·金华苑 3室1厅 南,8500 元/月,124.35㎡,普陀-万里-金华苑,https://sh.lianjia.com/zufang/SH1901554547755581440.html
整租·曹家巷小区 2室1厅 南,5377 元/月,普陀-武宁-曹家巷小区,精选,https://sh.lianjia.com/zufang/SH1878675511102668800.html
整租·延吉五村 2室1厅 南,4960 元/月,杨浦-黄兴公园-延吉五村,精选,https://sh.lianjia.com/zufang/SH1879492400150216704.html
整租·宗鑫公寓 3室2厅 南,19000 元/月,159.32㎡,普陀-长寿路-宗鑫公寓,https://sh.lianjia.com/zufang/SH1901537273116098560.html
整租·多伦路201弄 3室2厅 复式 南,18000 元/月,79.19㎡,虹口-四川北路-多伦路201弄,https://sh.lianjia.com/zufang/SH1793552007865303040.html
整租·唐丰苑 2室1厅 南,6190 元/月,浦东-唐镇-唐丰苑,精选,https://sh.lianjia.com/zufang/SH1879181097623879680.html
整租·万科燕南园 3室3厅 复式 南,19800 元/月,205.00㎡,闵行-春申-万科燕南园,https://sh.lianjia.com/zufang/SH1793583394467086336.html
整租·金杨新村四街坊 1室1厅 南,4549 元/月,42.79㎡,浦东-金杨-金杨新村四街坊,https://sh.lianjia.com/zufang/SH1877712288132104192.html
整租·西郊家园(长宁) 2室2厅 南/西,7900 元/月,102.77㎡,长宁-西郊-西郊家园(长宁),https://sh.lianjia.com/zufang/SH1794696348570746880.html
整租·开元新都 3室2厅 南/北,6500 元/月,119.36㎡,松江-松江新城-开元新都,https://sh.lianjia.com/zufang/SH1912457731596353536.html
整租·东唐苑 3室1厅 南,4999 元/月,74.17㎡,浦东-唐镇-东唐苑,https://sh.lianjia.com/zufang/SH1912487195021672448.html
整租·梅园新村(嘉定) 1室1厅 南,2990 元/月,35.06㎡,嘉定-嘉定老城-梅园新村(嘉定),https://sh.lianjia.com/zufang/SH1878744585698541568.html
整租·虹旭小区 3室1厅 南/北,7800 元/月,74.64㎡,长宁-虹桥-虹旭小区,https://sh.lianjia.com/zufang/SH1912488783090024448.html
整租·内江公寓 2室1厅 南,6330 元/月,杨浦-周家嘴路-内江公寓,精选,https://sh.lianjia.com/zufang/SH1914672617499918336.html
整租·静安枫景苑 2室2厅 南,17784 元/月,105.43㎡,静安-江宁路-静安枫景苑,https://sh.lianjia.com/zufang/SH1913899450934231040.html
整租·前滩华唐名邸 4室2厅 南,42000 元/月,206.96㎡,浦东-杨思前滩-前滩华唐名邸,https://sh.lianjia.com/zufang/SH1913906017251360768.html
整租·蓝村小区 1室1厅 南,4990 元/月,浦东-塘桥-蓝村小区,精选,https://sh.lianjia.com/zufang/SH1915695703988895744.html
整租·甘泉一村 1室1厅 南,3560 元/月,普陀-甘泉宜川-甘泉一村,精选,https://sh.lianjia.com/zufang/SH1941005696359202816.html
整租·乐山六七村 1室1厅 南,5330 元/月,徐汇-徐家汇-乐山六七村,精选,https://sh.lianjia.com/zufang/SH1916107186140872704.html
整租·金铭文博水景(别墅) 6室3厅 复式 南/北,15700 元/月,265.65㎡,闵行-颛桥-金铭文博水景(别墅),https://sh.lianjia.com/zufang/SH1914191051745132544.html
整租·天馨花园(公寓) 3室2厅 南,5600 元/月,109.76㎡,宝山-杨行-天馨花园(公寓),https://sh.lianjia.com/zufang/SH1914160048498540544.html
整租·金地峯范 3室2厅 南,7700 元/月,99.14㎡,嘉定-菊园新区-金地峯范,https://sh.lianjia.com/zufang/SH1913987023757115392.html
整租·时代鑫都 1室1厅 南,4100 元/月,73.23㎡,静安-闸北公园-时代鑫都,https://sh.lianjia.com/zufang/SH1914214818051522560.html
整租·四平路幸福村 1室1厅 南,4590 元/月,36.33㎡,虹口-曲阳-四平路幸福村,https://sh.lianjia.com/zufang/SH1914715456355172352.html
整租·世纪之门 2室2厅 南/北,10000 元/月,114.25㎡,普陀-长寿路-世纪之门,https://sh.lianjia.com/zufang/SH1914176073969434624.html
整租·爵仕悦 2室2厅 南/北,9800 元/月,113.43㎡,浦东-世博-爵仕悦,https://sh.lianjia.com/zufang/SH1913989170955550720.html
整租·中友嘉园 3室2厅 南,8000 元/月,112.85㎡,闵行-古美-中友嘉园,https://sh.lianjia.com/zufang/SH1914247551763087360.html
整租·古北中央公园 3室1厅 南,24200 元/月,123.66㎡,闵行-金虹桥-古北中央公园,https://sh.lianjia.com/zufang/SH1940727727833219072.html
整租·旭辉·公元 3室1厅 南/北,3300 元/月,90.02㎡,嘉定-安亭-旭辉·公元,https://sh.lianjia.com/zufang/SH1914247292198584320.html
整租·景苑小区 2室1厅 南,7000 元/月,64.32㎡,长宁-虹桥-景苑小区,https://sh.lianjia.com/zufang/SH1914524007609139200.html
整租·上缝小区 1室1厅 南,4976 元/月,33.54㎡,徐汇-龙华-上缝小区,https://sh.lianjia.com/zufang/SH1940792152162304000.html
整租·莱诗邸 3室2厅 南,25000 元/月,134.71㎡,徐汇-徐家汇-莱诗邸,https://sh.lianjia.com/zufang/SH1914326020945608704.html
整租·万业新阶 2室2厅 南,8000 元/月,50.00㎡,普陀-中远两湾城-万业新阶,https://sh.lianjia.com/zufang/SH1914271040150700032.html
整租·金沙江路2890弄1-7号 1室1厅 南,4800 元/月,69.00㎡,嘉定-丰庄-金沙江路2890弄1-7号,https://sh.lianjia.com/zufang/SH1914285593978732544.html
整租·荣和怡景园 2室1厅 南,6990 元/月,64.40㎡,普陀-桃浦-荣和怡景园,https://sh.lianjia.com/zufang/SH1915852438489792512.html
整租·中环锦园 2室2厅 南,7800 元/月,106.00㎡,普陀-万里-中环锦园,https://sh.lianjia.com/zufang/SH1914277424472784896.html
整租·金山万达海汇街 1室1厅 南,1650 元/月,56.14㎡,金山-金山新城-金山万达海汇街,https://sh.lianjia.com/zufang/SH1914252226897903616.html
整租·岚皋路300弄 2室1厅 南,5630 元/月,51.90㎡,普陀-光新-岚皋路300弄,https://sh.lianjia.com/zufang/SH1941013718431170560.html
整租·延吉七村 2室1厅 南,4890 元/月,51.85㎡,杨浦-黄兴公园-延吉七村,https://sh.lianjia.com/zufang/SH1943255625601384448.html
整租·永康城丽华园 2室1厅 南,3600 元/月,73.36㎡,闵行-浦江-永康城丽华园,https://sh.lianjia.com/zufang/SH1914281050687668224.html
整租·利星国际广场 3室1厅 南,13500 元/月,137.43㎡,长宁-中山公园-利星国际广场,https://sh.lianjia.com/zufang/SH1914308852522680320.html
整租·兰香湖壹号 5室2厅 南,35000 元/月,269.08㎡,闵行-吴泾-兰香湖壹号,https://sh.lianjia.com/zufang/SH1914292192403259392.html
整租·金地虹桥世家 3室2厅 南,12000 元/月,123.08㎡,青浦-徐泾-金地虹桥世家,https://sh.lianjia.com/zufang/SH1914302574463287296.html
独栋·徐房悦庭 徐汇日月光店 保租房，两室一厅，主卧朝南客厅朝南 2室1厅,11930-12720 元/月,90.00㎡,仅剩2间,https://sh.lianjia.com/apartment/77011.html
整租·高荣小区 2室1厅 南,6500 元/月,43.38㎡,静安-曹家渡-高荣小区,https://sh.lianjia.com/zufang/SH1925492307616858112.html
独栋·新驰公寓 光新路店 中间户型 开间,2600 元/月,13.00㎡,仅剩1间,https://sh.lianjia.com/apartment/77037.html
独栋·菁舍公寓 宁国路地铁站店 绿地菁舍公寓.12号地铁房超值一室户 空间感十足 性价比高 1室1厅,4500-4600 元/月,32.00-45.00㎡,仅剩2间,https://sh.lianjia.com/apartment/77079.html
整租·广粤路289弄 1室1厅 北,4290 元/月,虹口-凉城-广粤路289弄,精选,https://sh.lianjia.com/zufang/SH1947211745672036352.html
整租·梦蝶苑 2室1厅 南,11530 元/月,徐汇-龙华-梦蝶苑,精选,https://sh.lianjia.com/zufang/SH1954196976782278656.html
整租·龙腾苑 3室2厅 南,8000 元/月,132.17㎡,浦东-金桥-龙腾苑,https://sh.lianjia.com/zufang/SH1925463661371981824.html
独栋·金地草莓社区 文涵路2店 【首月租金减半】装修过渡首选 双床朝阳一居室 领包入住可月付 1室1厅,1480 元/月,27.00㎡,仅剩1间,https://sh.lianjia.com/apartment/76848.html
