标题,价格,面积,区域,链接
合租·万兴家园 4居室 南卧,1050 元/月,20.00㎡,渝北-鸳鸯-万兴家园,https://cq.lianjia.com/zufang/CQ1793121144941838336.html
整租·鲁能泰山7号十二街区 1室1厅 南,900 元/月,85.00㎡,渝北-中央公园-鲁能泰山7号十二街区,https://cq.lianjia.com/zufang/CQ1854013543918075904.html
合租·锦瑟华年 5居室 南卧,1200 元/月,渝北-黄泥磅-锦瑟华年,精选,https://cq.lianjia.com/zufang/CQ1951182418413092864.html
整租·万锦汇 1室1厅 东南,2300 元/月,68.00㎡,渝中-大坪-万锦汇,https://cq.lianjia.com/zufang/CQ1944387889840259072.html
合租·扬子江商务小区 5居室 南卧,800 元/月,渝北-冉家坝-扬子江商务小区,精选,https://cq.lianjia.com/zufang/CQ1951213120894533632.html
整租·奥园誉府 3室2厅 南,1300 元/月,89.00㎡,巴南-李家沱-奥园誉府,https://cq.lianjia.com/zufang/CQ1944389525379743744.html
整租·庆业九寨印象 3室1厅 北,2300 元/月,105.00㎡,渝北-龙头寺-庆业九寨印象,https://cq.lianjia.com/zufang/CQ1944400249749504000.html
整租·万科西九 1室1厅,1200 元/月,九龙坡-石坪桥-万科西九,精选,https://cq.lianjia.com/zufang/CQ1951494292857946112.html
整租·保利爱尚里彩乐荟 1室1厅,1100 元/月,九龙坡-石坪桥-保利爱尚里彩乐荟,精选,https://cq.lianjia.com/zufang/CQ1951537037794344960.html
整租·保利爱尚里尚美 2室1厅,1800 元/月,九龙坡-石坪桥-保利爱尚里尚美,精选,https://cq.lianjia.com/zufang/CQ1951540601144999936.html
整租·碧桂园嘉誉 1室0厅 南,1500 元/月,30.10㎡,渝北-新牌坊-碧桂园嘉誉,https://cq.lianjia.com/zufang/CQ1944397356229197824.html
整租·凌云阁 1室0厅 南,1550 元/月,渝中-大坪-凌云阁,精选,https://cq.lianjia.com/zufang/CQ1951655563431510016.html
整租·都市桃源 1室1厅 东,1500 元/月,48.00㎡,九龙坡-杨家坪-都市桃源,https://cq.lianjia.com/zufang/CQ1944399831397040128.html
合租·海洋之星 3居室 南卧,900 元/月,江北-观音桥-海洋之星,精选,https://cq.lianjia.com/zufang/CQ1951866092766887936.html
整租·鲁能北渝星城 1室0厅 东南,1500 元/月,38.00㎡,北碚-城南新区-鲁能北渝星城,https://cq.lianjia.com/zufang/CQ1944584485911658496.html
合租·城市经典 3居室 南卧,650 元/月,江北-观音桥-城市经典,精选,https://cq.lianjia.com/zufang/CQ1951868982428434432.html
整租·金茂悦 1室0厅 东南,1500 元/月,35.00㎡,九龙坡-蟠龙-金茂悦,https://cq.lianjia.com/zufang/CQ1944422150488195072.html
合租·华新都市花园 5居室 南卧,1030 元/月,江北-五里店-华新都市花园,精选,https://cq.lianjia.com/zufang/CQ1951872053921447936.html
整租·康田西锦 1室2厅 南,1580 元/月,58.17㎡,九龙坡-二郎-康田西锦,https://cq.lianjia.com/zufang/CQ1944407040428343296.html
整租·北城阳光今典 2室1厅 南,1500 元/月,100.00㎡,渝北-新牌坊-北城阳光今典,https://cq.lianjia.com/zufang/CQ1944406455025139712.html
合租·嘉华鑫城 3居室 东南卧,700 元/月,20.00㎡,渝中-大坪-嘉华鑫城,https://cq.lianjia.com/zufang/CQ1951198977487536128.html
合租·巴蜀丽景 3居室 跃层 南卧,1250 元/月,25.00㎡,渝北-新牌坊-巴蜀丽景,https://cq.lianjia.com/zufang/CQ1944587609531482112.html
合租·华宇渝州新都 3居室 南卧,750 元/月,25.00㎡,渝中-大坪-华宇渝州新都,https://cq.lianjia.com/zufang/CQ1951206381587529728.html
整租·大唐诺亚 1室0厅 东南,1800 元/月,41.00㎡,渝中-解放碑-大唐诺亚,https://cq.lianjia.com/zufang/CQ1944589084525592576.html
合租·海韵名邸 3居室 南卧,1000 元/月,38.00㎡,江北-观音桥-海韵名邸,https://cq.lianjia.com/zufang/CQ1951273941049802752.html
整租·海宇中央鑫都 1室1厅 南,1200 元/月,47.00㎡,北碚-城南新区-海宇中央鑫都,https://cq.lianjia.com/zufang/CQ1944582881854619648.html
整租·俊峰龙凤云洲 3室2厅 东南,2100 元/月,89.00㎡,沙坪坝-杨公桥-俊峰龙凤云洲,https://cq.lianjia.com/zufang/CQ1944582368467615744.html
合租·盛世华城（九龙坡） 3居室 南卧,600 元/月,20.00㎡,九龙坡-杨家坪-盛世华城（九龙坡）,https://cq.lianjia.com/zufang/CQ1951371418591559680.html
合租·盛仁汇 3居室 南卧,600 元/月,20.00㎡,九龙坡-杨家坪-盛仁汇,https://cq.lianjia.com/zufang/CQ1951382343449051136.html
整租·金科蚂蚁 1室1厅 西,1600 元/月,52.98㎡,渝北-北环-金科蚂蚁,https://cq.lianjia.com/zufang/CQ1944418491842953216.html
整租·万汇中心 1室0厅 南,3200 元/月,54.00㎡,江北-观音桥-万汇中心,https://cq.lianjia.com/zufang/CQ1944414004260634624.html
合租·叠彩城 5居室 东卧,770 元/月,14.00㎡,渝北-汽博中心-叠彩城,https://cq.lianjia.com/zufang/CQ1951847006120968192.html
整租·里面 1室1厅 东,1700 元/月,渝中-大溪沟-里面,精选,https://cq.lianjia.com/zufang/CQ1805133749961097216.html
整租·盛世龙都B区 2室1厅 南,1500 元/月,68.00㎡,大渡口-双山-盛世龙都B区,https://cq.lianjia.com/zufang/CQ1945478758664241152.html
合租·首创鸿恩国际生活区 3居室 南卧,550 元/月,江北-大石坝-首创鸿恩国际生活区,精选,https://cq.lianjia.com/zufang/CQ1805607511680614400.html
整租·富力城二期第一区 3室1厅 南,2500 元/月,117.66㎡,沙坪坝-大学城-富力城二期第一区,https://cq.lianjia.com/zufang/CQ1945458032972398592.html
合租·嘉华鑫城 3居室 南卧,799 元/月,渝中-大坪-嘉华鑫城,精选,https://cq.lianjia.com/zufang/CQ1807274867041501184.html
整租·协信星都会 3室2厅 南,2600 元/月,92.51㎡,渝北-照母山-协信星都会,https://cq.lianjia.com/zufang/CQ1945449633383710720.html
整租·约克郡汀兰 1室1厅 东南,2700 元/月,40.46㎡,渝北-照母山-约克郡汀兰,https://cq.lianjia.com/zufang/CQ1945452726427058176.html
整租·恒大同景国际城S组团 1室0厅 东南,999 元/月,南岸-茶园新区-恒大同景国际城S组团,精选,https://cq.lianjia.com/zufang/CQ1807804795994505216.html
整租·金辉御江府 3室2厅 南,3900 元/月,126.00㎡,南岸-融侨半岛-金辉御江府,https://cq.lianjia.com/zufang/CQ1945452156370812928.html
整租·升伟铂寓 1室1厅 南,2100 元/月,49.48㎡,九龙坡-谢家湾-升伟铂寓,https://cq.lianjia.com/zufang/CQ1945452668419833856.html
合租·新城丽都 4居室 南卧,1150 元/月,江北-冉家坝-新城丽都,精选,https://cq.lianjia.com/zufang/CQ1810913863114162176.html
合租·民生巷社区 4居室 南卧,720 元/月,渝中-解放碑-民生巷社区,精选,https://cq.lianjia.com/zufang/CQ1836988752111599616.html
合租·中渝爱都会 3居室 南卧,795 元/月,渝北-龙头寺-中渝爱都会,精选,https://cq.lianjia.com/zufang/CQ1836791721992650752.html
合租·荣鼎新苑 1居室 东卧,630 元/月,20.00㎡,九龙坡-石桥铺-荣鼎新苑,https://cq.lianjia.com/zufang/CQ1945450478338834432.html
合租·渝州民苑 5居室 南卧,950 元/月,25.00㎡,渝北-龙头寺-渝州民苑,https://cq.lianjia.com/zufang/CQ1805448579431530496.html
合租·百年馨苑 3居室 南卧,850 元/月,26.00㎡,江北-大石坝-百年馨苑,https://cq.lianjia.com/zufang/CQ1806936046319960064.html
整租·东方巴塞 1室0厅 东,1400 元/月,42.00㎡,渝中-大坪-东方巴塞,https://cq.lianjia.com/zufang/CQ1945450314354130944.html
整租·重庆杨家坪五环大楼 3室1厅 南,1700 元/月,95.00㎡,九龙坡-杨家坪-重庆杨家坪五环大楼,https://cq.lianjia.com/zufang/CQ1945450317717962752.html
整租·华润万象里 1室1厅 南,2000 元/月,43.59㎡,九龙坡-谢家湾-华润万象里,https://cq.lianjia.com/zufang/CQ1945449818436403200.html
合租·佳居花园A区 5居室 东南卧,600 元/月,10.00㎡,江北-石子山-佳居花园A区,https://cq.lianjia.com/zufang/CQ1808711429092540416.html
合租·保利香槟花园B区 3居室 南卧,850 元/月,28.00㎡,渝北-龙头寺-保利香槟花园B区,https://cq.lianjia.com/zufang/CQ1808047247074525184.html
合租·逸静丰豪 5居室 东南卧,750 元/月,20.00㎡,渝北-冉家坝-逸静丰豪,https://cq.lianjia.com/zufang/CQ1808373907590217728.html
整租·荣盛锦绣南山B区 3室2厅 南,2300 元/月,89.50㎡,巴南-龙洲湾-荣盛锦绣南山B区,https://cq.lianjia.com/zufang/CQ1945455291051016192.html
整租·江北嘴壹号院西苑 1室1厅 东南,3200 元/月,72.00㎡,江北-江北嘴-江北嘴壹号院西苑,https://cq.lianjia.com/zufang/CQ1945455548237348864.html
合租·御璟湖山璟园 4居室 南卧,765 元/月,18.00㎡,渝北-礼嘉-御璟湖山璟园,https://cq.lianjia.com/zufang/CQ1810520735106465792.html
合租·天骄俊园 4居室 南卧,650 元/月,15.00㎡,渝北-黄泥磅-天骄俊园,https://cq.lianjia.com/zufang/CQ1809821500383952896.html
整租·华润中央公园 2室1厅 南,2000 元/月,82.00㎡,江北-大石坝-华润中央公园,https://cq.lianjia.com/zufang/CQ1945453321061924864.html
整租·龙湖U城一组团 1室0厅 东,1200 元/月,47.00㎡,沙坪坝-大学城-龙湖U城一组团,https://cq.lianjia.com/zufang/CQ1945455423700074496.html
合租·和记黄埔御峰 4居室 南卧,850 元/月,23.00㎡,南岸-南坪-和记黄埔御峰,https://cq.lianjia.com/zufang/CQ1835953631992479744.html
整租·龙湖学宸名著 3室2厅 南,1500 元/月,86.00㎡,沙坪坝-大学城-龙湖学宸名著,https://cq.lianjia.com/zufang/CQ1945454878977425408.html
整租·浩博星钻 2室1厅 东,2150 元/月,55.00㎡,九龙坡-二郎-浩博星钻,https://cq.lianjia.com/zufang/CQ1771806132856160256.html
整租·万科西九 2室1厅,1200 元/月,九龙坡-石坪桥-万科西九,精选,https://cq.lianjia.com/zufang/CQ1921792174400208896.html
合租·翠湖天地 5居室 南卧,770 元/月,渝中-化龙桥-翠湖天地,精选,https://cq.lianjia.com/zufang/CQ1918208894794989568.html
整租·融创玖御南滨 4室2厅 东南,1000 元/月,127.00㎡,南岸-南滨路-融创玖御南滨,https://cq.lianjia.com/zufang/CQ1773934928224845824.html
整租·恒大御龙天峰 4室1厅 东南,3000 元/月,140.00㎡,江北-北滨路-恒大御龙天峰,https://cq.lianjia.com/zufang/CQ1773932836479303680.html
整租·同景国际城U组团 1室0厅 南/北,850 元/月,南岸-茶园新区-同景国际城U组团,精选,https://cq.lianjia.com/zufang/CQ1839186832928014336.html
整租·渝亚大厦 4室1厅 南,3000 元/月,101.00㎡,渝中-解放碑-渝亚大厦,https://cq.lianjia.com/zufang/CQ1773929454523908096.html
合租·庆业九寨印象 4居室 南卧,1200 元/月,渝北-龙头寺-庆业九寨印象,精选,https://cq.lianjia.com/zufang/CQ1840619306790944768.html
整租·龙湖香樟林别墅 5室3厅 南,25000 元/月,296.00㎡,渝北-新牌坊-龙湖香樟林别墅,https://cq.lianjia.com/zufang/CQ1773933037453574144.html
整租·金科十年城西区 3室1厅 南,2800 元/月,113.00㎡,江北-石马河-金科十年城西区,https://cq.lianjia.com/zufang/CQ1773643517147480064.html
整租·协信城 1室0厅 东,5050 元/月,101.00㎡,南岸-南坪-协信城,https://cq.lianjia.com/zufang/CQ1773637325641744384.html
合租·康定大厦 3居室 南卧,650 元/月,渝中-大坪-康定大厦,精选,https://cq.lianjia.com/zufang/CQ1841376616790360064.html
整租·学樘府一期 4室2厅 南,1800 元/月,120.00㎡,沙坪坝-大学城-学樘府一期,https://cq.lianjia.com/zufang/CQ1772923124958887936.html
整租·天骄公园 3室2厅 东南,1800 元/月,112.00㎡,渝北-大竹林-天骄公园,https://cq.lianjia.com/zufang/CQ1774007616100368384.html
整租·煌华新纪元 1室0厅 南,1099 元/月,沙坪坝-三峡广场-煌华新纪元,精选,https://cq.lianjia.com/zufang/CQ1842433291886526464.html
合租·保利爱尚里尚彩 5居室 南卧,800 元/月,九龙坡-石坪桥-保利爱尚里尚彩,精选,https://cq.lianjia.com/zufang/CQ1842565017078071296.html
整租·瀚学融府 3室2厅 南,2200 元/月,95.00㎡,渝北-龙兴-瀚学融府,https://cq.lianjia.com/zufang/CQ1772854937080823808.html
合租·龙湖枫香庭 5居室 东卧,800 元/月,20.00㎡,江北-观音桥-龙湖枫香庭,https://cq.lianjia.com/zufang/CQ1918150623358877696.html
整租·融科金湖湾 2室2厅 东南,2200 元/月,86.00㎡,渝北-鸳鸯-融科金湖湾,https://cq.lianjia.com/zufang/CQ1774010480818388992.html
整租·龙湖紫都城 3室2厅 东南,3600 元/月,115.00㎡,渝北-冉家坝-龙湖紫都城,https://cq.lianjia.com/zufang/CQ1774300732875341824.html
整租·香港置地壹号湖畔 2室1厅 北,3900 元/月,95.00㎡,渝北-照母山-香港置地壹号湖畔,https://cq.lianjia.com/zufang/CQ1772867658924949504.html
整租·金茂国际生态新城茁悦 3室2厅 北,1000 元/月,90.00㎡,渝北-中央公园-金茂国际生态新城茁悦,https://cq.lianjia.com/zufang/CQ1774325699255992320.html
合租·大坪支路 3居室 南卧,700 元/月,20.00㎡,渝中-大坪-大坪支路,https://cq.lianjia.com/zufang/CQ1839021934180827136.html
合租·晋渝城市彩园 3居室 东卧,600 元/月,15.00㎡,九龙坡-杨家坪-晋渝城市彩园,https://cq.lianjia.com/zufang/CQ1841397154166341632.html
合租·龙湖源著北区 5居室 南卧,745 元/月,15.00㎡,江北-石子山-龙湖源著北区,https://cq.lianjia.com/zufang/CQ1840735740472852480.html
合租·保利天汇 5居室 南卧,795 元/月,20.00㎡,江北-观音桥-保利天汇,https://cq.lianjia.com/zufang/CQ1841526281045278720.html
整租·金科廊桥水乡四组团 3室2厅 东南,1900 元/月,118.00㎡,沙坪坝-大学城-金科廊桥水乡四组团,https://cq.lianjia.com/zufang/CQ1772588537649037312.html
合租·龙湖时代天街 4居室 南卧,700 元/月,25.00㎡,渝中-大坪-龙湖时代天街,https://cq.lianjia.com/zufang/CQ1842262307824992256.html
合租·嘉华鑫城 3居室 南卧,1050 元/月,20.00㎡,渝中-大坪-嘉华鑫城,https://cq.lianjia.com/zufang/CQ1842280256568819712.html
整租·万科锦绣滨江 5室2厅 北,18000 元/月,401.00㎡,渝中-化龙桥-万科锦绣滨江,https://cq.lianjia.com/zufang/CQ1774050760380645376.html
整租·恒大城市之光 1室1厅 南,700 元/月,40.54㎡,渝北-回兴-恒大城市之光,https://cq.lianjia.com/zufang/CQ1813087495009599488.html
合租·招商花园城 4居室 南卧,660 元/月,渝北-龙头寺-招商花园城,精选,https://cq.lianjia.com/zufang/CQ1847948546075000832.html
合租·红城 5居室 东南卧,900 元/月,30.00㎡,渝北-汽博中心-红城,https://cq.lianjia.com/zufang/CQ1813059151136292864.html
整租·东原嘉阅湾风华著B区 3室1厅 南,1300 元/月,95.34㎡,北碚-蔡家-东原嘉阅湾风华著B区,https://cq.lianjia.com/zufang/CQ1813106513821040640.html
合租·奥林匹克花园新亚洲 4居室 南卧,695 元/月,渝北-汽博中心-奥林匹克花园新亚洲,精选,https://cq.lianjia.com/zufang/CQ1848017952100581376.html
合租·临江佳园 4居室 南卧,700 元/月,渝中-化龙桥-临江佳园,精选,https://cq.lianjia.com/zufang/CQ1848300845246971904.html
合租·邦兴渝珠花苑 4居室 南卧,600 元/月,江北-观音桥-邦兴渝珠花苑,精选,https://cq.lianjia.com/zufang/CQ1922935217660624896.html
整租·华侨城天际湾B区 4室2厅 南,3200 元/月,136.00㎡,渝北-礼嘉-华侨城天际湾B区,https://cq.lianjia.com/zufang/CQ1812748800809238528.html
整租·凯川紫依云 3室1厅 东南,2000 元/月,99.80㎡,巴南-龙洲湾-凯川紫依云,https://cq.lianjia.com/zufang/CQ1812708545561362432.html
整租·中航MYTOWN(二手) 1室1厅 北,700 元/月,31.00㎡,渝北-回兴-中航MYTOWN(二手),https://cq.lianjia.com/zufang/CQ1812699379316817920.html
整租·世纪英皇 1室1厅 东南/南,2600 元/月,74.00㎡,江北-观音桥-世纪英皇,https://cq.lianjia.com/zufang/CQ1811346678171566080.html
整租·重庆棕榈泉国际中心 1室0厅 东,16500 元/月,150.00㎡,渝北-人和-重庆棕榈泉国际中心,https://cq.lianjia.com/zufang/CQ1811360393994436608.html
整租·世茂茂悦府三期 1室0厅 南,6000 元/月,120.00㎡,渝北-照母山-世茂茂悦府三期,https://cq.lianjia.com/zufang/CQ1811641930073767936.html
合租·幸福时光里 4居室 南/北卧,599 元/月,南岸-茶园新区-幸福时光里,精选,https://cq.lianjia.com/zufang/CQ1923268872148877312.html
合租·半山华府 5居室,750 元/月,15.00㎡,江北-观音桥-半山华府,https://cq.lianjia.com/zufang/CQ1847593127674642432.html
整租·十里长江澜庭南区 3室2厅 西南,3800 元/月,111.54㎡,南岸-弹子石-十里长江澜庭南区,https://cq.lianjia.com/zufang/CQ1811751170314600448.html
整租·富力城天禧 3室1厅 东南,1700 元/月,98.00㎡,沙坪坝-大学城-富力城天禧,https://cq.lianjia.com/zufang/CQ1811714087978008576.html
整租·东方之骄 4室3厅 北,1100 元/月,145.00㎡,长寿-老城片区-东方之骄,https://cq.lianjia.com/zufang/CQ1811692977723015168.html
合租·保利香槟花园A区 4居室 东南卧,995 元/月,30.00㎡,渝北-龙头寺-保利香槟花园A区,https://cq.lianjia.com/zufang/CQ1847633865879846912.html
整租·英利国际广场 1室0厅 西南,5800 元/月,100.00㎡,渝中-大坪-英利国际广场,https://cq.lianjia.com/zufang/CQ1811695954617696256.html
整租·恒大未来城一期 3室2厅 南,1500 元/月,86.00㎡,沙坪坝-大学城-恒大未来城一期,https://cq.lianjia.com/zufang/CQ1811989197595082752.html
合租·杨家坪正街 5居室 南卧,501 元/月,10.00㎡,九龙坡-杨家坪-杨家坪正街,https://cq.lianjia.com/zufang/CQ1923099858269372416.html
合租·珠江花园南区 3居室 南卧,600 元/月,20.00㎡,九龙坡-杨家坪-珠江花园南区,https://cq.lianjia.com/zufang/CQ1923107256652529664.html
整租·富力城新壹站 3室2厅 东,1600 元/月,87.00㎡,沙坪坝-大学城-富力城新壹站,https://cq.lianjia.com/zufang/CQ1811989889034485760.html
整租·劲力五星城自由地 2室1厅 东,2200 元/月,68.00㎡,渝北-北环-劲力五星城自由地,https://cq.lianjia.com/zufang/CQ1811996420442423296.html
整租·福天大厦 4室2厅 东南,2800 元/月,154.00㎡,南岸-南坪-福天大厦,https://cq.lianjia.com/zufang/CQ1813130777223757824.html
